"gene","module"
"AAD021_000129","midnightblue"
"AAD021_000137","brown"
"AAD021_000138","turquoise"
"AAD021_000149","magenta"
"AAD021_000152","turquoise"
"AAD021_000153","grey"
"AAD021_000154","lightgreen"
"AAD021_000161","grey"
"AAD021_000162","blue"
"AAD021_000164","purple"
"AAD021_000165","red"
"AAD021_000167","darkgreen"
"AAD021_000172","brown"
"AAD021_000177","green"
"AAD021_000178","purple"
"AAD021_000179","red"
"AAD021_000180","greenyellow"
"AAD021_000181","red"
"AAD021_000182","cyan"
"AAD021_000183","brown"
"AAD021_000190","pink"
"AAD021_000197","turquoise"
"AAD021_000198","saddlebrown"
"AAD021_000199","brown"
"AAD021_000200","greenyellow"
"AAD021_000218","midnightblue"
"AAD021_000219","darkturquoise"
"AAD021_000221","skyblue3"
"AAD021_000224","brown"
"AAD021_000225","darkgreen"
"AAD021_000226","darkgrey"
"AAD021_000229","darkred"
"AAD021_000232","green"
"AAD021_000234","red"
"AAD021_000236","grey60"
"AAD021_000237","brown"
"AAD021_000239","brown"
"AAD021_000244","brown"
"AAD021_000245","brown"
"AAD021_000247","lightcyan"
"AAD021_000248","pink"
"AAD021_000251","brown"
"AAD021_000256","grey"
"AAD021_000258","grey"
"AAD021_000259","grey"
"AAD021_000261","royalblue"
"AAD021_000264","black"
"AAD021_000265","green"
"AAD021_000269","blue"
"AAD021_000279","darkgreen"
"AAD021_000280","darkred"
"AAD021_000281","turquoise"
"AAD021_000282","lightgreen"
"AAD021_000283","brown"
"AAD021_000285","turquoise"
"AAD021_000287","lightyellow"
"AAD021_000292","brown"
"AAD021_000299","brown"
"AAD021_000301","turquoise"
"AAD021_000303","midnightblue"
"AAD021_000305","paleturquoise"
"AAD021_000306","turquoise"
"AAD021_000316","purple"
"AAD021_000318","grey"
"AAD021_000319","sienna3"
"AAD021_000326","yellowgreen"
"AAD021_000327","skyblue3"
"AAD021_000328","grey"
"AAD021_000330","grey"
"AAD021_000331","white"
"AAD021_000332","yellow"
"AAD021_000333","blue"
"AAD021_000335","turquoise"
"AAD021_000339","darkturquoise"
"AAD021_000340","lightsteelblue1"
"AAD021_000341","black"
"AAD021_000342","grey60"
"AAD021_000344","red"
"AAD021_000345","lightsteelblue1"
"AAD021_000346","greenyellow"
"AAD021_000348","midnightblue"
"AAD021_000350","brown"
"AAD021_000351","grey"
"AAD021_000353","salmon"
"AAD021_000354","lightcyan"
"AAD021_000356","yellowgreen"
"AAD021_000362","turquoise"
"AAD021_000363","turquoise"
"AAD021_000365","paleturquoise"
"AAD021_000367","turquoise"
"AAD021_000372","red"
"AAD021_000373","brown"
"AAD021_000376","purple"
"AAD021_000378","grey60"
"AAD021_000379","brown"
"AAD021_000386","turquoise"
"AAD021_000388","black"
"AAD021_000389","lightyellow"
"AAD021_000390","lightgreen"
"AAD021_000391","magenta"
"AAD021_000392","magenta"
"AAD021_000396","red"
"AAD021_000399","blue"
"AAD021_000400","lightcyan"
"AAD021_000401","turquoise"
"AAD021_000402","steelblue"
"AAD021_000404","brown"
"AAD021_000406","paleturquoise"
"AAD021_000411","red"
"AAD021_000412","brown"
"AAD021_000427","greenyellow"
"AAD021_000429","blue"
"AAD021_000430","turquoise"
"AAD021_000432","tan"
"AAD021_000436","yellow"
"AAD021_000439","grey"
"AAD021_000440","magenta"
"AAD021_000442","purple"
"AAD021_000443","midnightblue"
"AAD021_000445","pink"
"AAD021_000446","turquoise"
"AAD021_000450","white"
"AAD021_000455","blue"
"AAD021_000456","lightcyan"
"AAD021_000462","grey"
"AAD021_000467","sienna3"
"AAD021_000468","brown"
"AAD021_000469","black"
"AAD021_000470","green"
"AAD021_000472","darkred"
"AAD021_000473","orangered4"
"AAD021_000474","blue"
"AAD021_000475","greenyellow"
"AAD021_000477","blue"
"AAD021_000479","darkolivegreen"
"AAD021_000487","purple"
"AAD021_000489","salmon"
"AAD021_000490","darkred"
"AAD021_000492","green"
"AAD021_000497","brown"
"AAD021_000501","blue"
"AAD021_000502","turquoise"
"AAD021_000503","black"
"AAD021_000504","blue"
"AAD021_000506","orange"
"AAD021_000507","green"
"AAD021_000509","pink"
"AAD021_000510","turquoise"
"AAD021_000514","plum1"
"AAD021_000515","tan"
"AAD021_000518","midnightblue"
"AAD021_000519","lightyellow"
"AAD021_000522","salmon"
"AAD021_000523","greenyellow"
"AAD021_000525","pink"
"AAD021_000527","sienna3"
"AAD021_000528","lightcyan"
"AAD021_000529","cyan"
"AAD021_000530","darkorange"
"AAD021_000535","darkolivegreen"
"AAD021_000536","yellow"
"AAD021_000537","turquoise"
"AAD021_000538","brown"
"AAD021_000540","turquoise"
"AAD021_000541","blue"
"AAD021_000543","grey"
"AAD021_000544","paleturquoise"
"AAD021_000545","yellow"
"AAD021_000546","black"
"AAD021_000547","royalblue"
"AAD021_000548","salmon"
"AAD021_000550","yellow"
"AAD021_000551","brown"
"AAD021_000552","grey"
"AAD021_000554","violet"
"AAD021_000555","darkgrey"
"AAD021_000556","grey60"
"AAD021_000557","midnightblue"
"AAD021_000561","salmon"
"AAD021_000562","grey60"
"AAD021_000563","turquoise"
"AAD021_000564","darkolivegreen"
"AAD021_000572","salmon"
"AAD021_000576","brown"
"AAD021_000577","purple"
"AAD021_000578","red"
"AAD021_000579","grey"
"AAD021_000581","grey"
"AAD021_000582","skyblue"
"AAD021_000583","saddlebrown"
"AAD021_000587","grey60"
"AAD021_000588","blue"
"AAD021_000589","cyan"
"AAD021_000591","yellow"
"AAD021_000594","green"
"AAD021_000597","darkgreen"
"AAD021_000603","grey"
"AAD021_000605","blue"
"AAD021_000606","sienna3"
"AAD021_000607","darkgrey"
"AAD021_000608","red"
"AAD021_000610","saddlebrown"
"AAD021_000611","black"
"AAD021_000612","blue"
"AAD021_000613","midnightblue"
"AAD021_000614","turquoise"
"AAD021_000615","magenta"
"AAD021_000616","darkgrey"
"AAD021_000617","royalblue"
"AAD021_000618","darkturquoise"
"AAD021_000620","lightcyan"
"AAD021_000623","white"
"AAD021_000625","royalblue"
"AAD021_000626","royalblue"
"AAD021_000632","blue"
"AAD021_000633","yellow"
"AAD021_000634","purple"
"AAD021_000635","purple"
"AAD021_000636","pink"
"AAD021_000637","grey"
"AAD021_000639","violet"
"AAD021_000641","lightcyan"
"AAD021_000642","blue"
"AAD021_000643","blue"
"AAD021_000644","blue"
"AAD021_000645","greenyellow"
"AAD021_000649","yellow"
"AAD021_000650","turquoise"
"AAD021_000654","blue"
"AAD021_000655","orange"
"AAD021_000658","red"
"AAD021_000659","brown"
"AAD021_000660","brown"
"AAD021_000661","blue"
"AAD021_000662","lightyellow"
"AAD021_000664","darkorange"
"AAD021_000671","brown"
"AAD021_000672","magenta"
"AAD021_000673","blue"
"AAD021_000677","darkmagenta"
"AAD021_000678","skyblue3"
"AAD021_000679","turquoise"
"AAD021_000680","blue"
"AAD021_000681","lightgreen"
"AAD021_000683","yellow"
"AAD021_000684","red"
"AAD021_000685","brown"
"AAD021_000686","darkred"
"AAD021_000687","turquoise"
"AAD021_000688","violet"
"AAD021_000690","steelblue"
"AAD021_000691","skyblue3"
"AAD021_000692","turquoise"
"AAD021_000693","midnightblue"
"AAD021_000694","blue"
"AAD021_000695","salmon"
"AAD021_000696","magenta"
"AAD021_000699","grey60"
"AAD021_000700","turquoise"
"AAD021_000702","midnightblue"
"AAD021_000703","yellow"
"AAD021_000704","yellowgreen"
"AAD021_000705","yellow"
"AAD021_000706","grey"
"AAD021_000707","greenyellow"
"AAD021_000713","darkolivegreen"
"AAD021_000714","red"
"AAD021_000719","lightcyan"
"AAD021_000720","black"
"AAD021_000722","turquoise"
"AAD021_000723","turquoise"
"AAD021_000724","yellow"
"AAD021_000725","midnightblue"
"AAD021_000726","grey"
"AAD021_000728","darkred"
"AAD021_000731","midnightblue"
"AAD021_000734","pink"
"AAD021_000735","darkred"
"AAD021_000740","salmon"
"AAD021_000742","green"
"AAD021_000743","blue"
"AAD021_000744","royalblue"
"AAD021_000745","blue"
"AAD021_000746","darkolivegreen"
"AAD021_000748","skyblue"
"AAD021_000750","purple"
"AAD021_000751","yellow"
"AAD021_000752","magenta"
"AAD021_000753","lightcyan"
"AAD021_000754","green"
"AAD021_000755","yellowgreen"
"AAD021_000760","orangered4"
"AAD021_000765","turquoise"
"AAD021_000767","blue"
"AAD021_000769","blue"
"AAD021_000770","cyan"
"AAD021_000772","grey"
"AAD021_000773","yellow"
"AAD021_000774","greenyellow"
"AAD021_000775","turquoise"
"AAD021_000777","turquoise"
"AAD021_000778","yellow"
"AAD021_000779","grey"
"AAD021_000780","magenta"
"AAD021_000788","grey60"
"AAD021_000790","brown"
"AAD021_000791","grey60"
"AAD021_000792","blue"
"AAD021_000794","turquoise"
"AAD021_000796","salmon"
"AAD021_000797","black"
"AAD021_000798","grey60"
"AAD021_000799","red"
"AAD021_000800","pink"
"AAD021_000802","saddlebrown"
"AAD021_000804","lightcyan"
"AAD021_000805","darkgreen"
"AAD021_000807","red"
"AAD021_000809","brown"
"AAD021_000810","orangered4"
"AAD021_000811","purple"
"AAD021_000814","darkturquoise"
"AAD021_000815","orangered4"
"AAD021_000816","white"
"AAD021_000818","pink"
"AAD021_000820","turquoise"
"AAD021_000821","green"
"AAD021_000822","blue"
"AAD021_000824","turquoise"
"AAD021_000826","turquoise"
"AAD021_000828","purple"
"AAD021_000829","white"
"AAD021_000833","lightgreen"
"AAD021_000835","orange"
"AAD021_000836","red"
"AAD021_000838","greenyellow"
"AAD021_000839","brown"
"AAD021_000843","darkgreen"
"AAD021_000844","sienna3"
"AAD021_000845","yellow"
"AAD021_000846","grey"
"AAD021_000847","skyblue3"
"AAD021_000849","lightyellow"
"AAD021_000851","magenta"
"AAD021_000853","darkgrey"
"AAD021_000854","lightgreen"
"AAD021_000856","saddlebrown"
"AAD021_000859","brown"
"AAD021_000860","darkturquoise"
"AAD021_000861","salmon"
"AAD021_000862","brown"
"AAD021_000876","black"
"AAD021_000879","black"
"AAD021_000882","darkred"
"AAD021_000884","orange"
"AAD021_000886","grey"
"AAD021_000888","blue"
"AAD021_000889","mediumpurple3"
"AAD021_000890","brown"
"AAD021_000893","skyblue"
"AAD021_000894","red"
"AAD021_000895","purple"
"AAD021_000898","greenyellow"
"AAD021_000899","midnightblue"
"AAD021_000900","darkred"
"AAD021_000902","lightgreen"
"AAD021_000905","grey"
"AAD021_000909","plum1"
"AAD021_000911","brown"
"AAD021_000914","lightcyan"
"AAD021_000915","magenta"
"AAD021_000916","tan"
"AAD021_000917","midnightblue"
"AAD021_000918","salmon"
"AAD021_000919","blue"
"AAD021_000920","darkred"
"AAD021_000921","cyan"
"AAD021_000922","turquoise"
"AAD021_000925","turquoise"
"AAD021_000927","darkturquoise"
"AAD021_000929","greenyellow"
"AAD021_000930","skyblue"
"AAD021_000931","blue"
"AAD021_000932","tan"
"AAD021_000933","turquoise"
"AAD021_000934","yellow"
"AAD021_000937","turquoise"
"AAD021_000938","blue"
"AAD021_000939","darkred"
"AAD021_000941","yellowgreen"
"AAD021_000942","blue"
"AAD021_000946","skyblue3"
"AAD021_000948","blue"
"AAD021_000950","red"
"AAD021_000953","red"
"AAD021_000954","pink"
"AAD021_000955","skyblue"
"AAD021_000958","brown"
"AAD021_000959","brown"
"AAD021_000960","darkred"
"AAD021_000961","grey"
"AAD021_000965","purple"
"AAD021_000966","tan"
"AAD021_000968","grey"
"AAD021_000969","midnightblue"
"AAD021_000970","skyblue3"
"AAD021_000971","greenyellow"
"AAD021_000972","royalblue"
"AAD021_000974","darkgrey"
"AAD021_000976","brown"
"AAD021_000977","turquoise"
"AAD021_000982","pink"
"AAD021_000983","yellow"
"AAD021_000986","yellow"
"AAD021_000988","green"
"AAD021_000991","midnightblue"
"AAD021_000992","magenta"
"AAD021_000993","orange"
"AAD021_000994","orange"
"AAD021_000995","brown"
"AAD021_000996","greenyellow"
"AAD021_000997","darkgreen"
"AAD021_000998","darkgreen"
"AAD021_000999","black"
"AAD021_001000","magenta"
"AAD021_001001","turquoise"
"AAD021_001002","steelblue"
"AAD021_001003","magenta"
"AAD021_001005","darkgreen"
"AAD021_001006","royalblue"
"AAD021_001007","yellow"
"AAD021_001010","red"
"AAD021_001011","red"
"AAD021_001012","grey60"
"AAD021_001013","brown"
"AAD021_001014","grey"
"AAD021_001015","blue"
"AAD021_001016","violet"
"AAD021_001020","magenta"
"AAD021_001021","lightgreen"
"AAD021_001022","green"
"AAD021_001023","purple"
"AAD021_001024","turquoise"
"AAD021_001025","steelblue"
"AAD021_001026","brown"
"AAD021_001027","grey"
"AAD021_001028","turquoise"
"AAD021_001029","brown"
"AAD021_001030","brown"
"AAD021_001031","black"
"AAD021_001032","yellow"
"AAD021_001033","white"
"AAD021_001034","skyblue3"
"AAD021_001038","greenyellow"
"AAD021_001041","tan"
"AAD021_001042","brown"
"AAD021_001045","yellow"
"AAD021_001047","darkmagenta"
"AAD021_001049","brown"
"AAD021_001052","darkolivegreen"
"AAD021_001053","brown"
"AAD021_001056","darkolivegreen"
"AAD021_001057","grey60"
"AAD021_001058","pink"
"AAD021_001061","darkgrey"
"AAD021_001062","grey60"
"AAD021_001064","lightgreen"
"AAD021_001066","greenyellow"
"AAD021_001067","darkturquoise"
"AAD021_001069","darkgreen"
"AAD021_001070","darkorange"
"AAD021_001071","turquoise"
"AAD021_001073","black"
"AAD021_001074","violet"
"AAD021_001075","black"
"AAD021_001076","darkred"
"AAD021_001077","black"
"AAD021_001078","greenyellow"
"AAD021_001079","turquoise"
"AAD021_001080","sienna3"
"AAD021_001081","cyan"
"AAD021_001082","brown"
"AAD021_001084","black"
"AAD021_001085","brown"
"AAD021_001086","brown"
"AAD021_001087","magenta"
"AAD021_001088","darkgreen"
"AAD021_001089","lightgreen"
"AAD021_001090","brown"
"AAD021_001091","midnightblue"
"AAD021_001092","grey"
"AAD021_001112","blue"
"AAD021_001113","mediumpurple3"
"AAD021_001118","magenta"
"AAD021_001119","tan"
"AAD021_001120","green"
"AAD021_001121","black"
"AAD021_001122","skyblue3"
"AAD021_001127","darkgreen"
"AAD021_001128","darkturquoise"
"AAD021_001129","brown"
"AAD021_001131","lightgreen"
"AAD021_001133","brown"
"AAD021_001134","purple"
"AAD021_001135","blue"
"AAD021_001136","darkturquoise"
"AAD021_001137","brown"
"AAD021_001140","turquoise"
"AAD021_001141","black"
"AAD021_001142","darkgrey"
"AAD021_001143","magenta"
"AAD021_001145","greenyellow"
"AAD021_001146","lightyellow"
"AAD021_001147","brown"
"AAD021_001148","brown"
"AAD021_001149","lightcyan"
"AAD021_001150","royalblue"
"AAD021_001151","darkgreen"
"AAD021_001152","darkgreen"
"AAD021_001153","skyblue"
"AAD021_001156","lightgreen"
"AAD021_001160","pink"
"AAD021_001162","brown"
"AAD021_001163","black"
"AAD021_001166","lightgreen"
"AAD021_001167","yellow"
"AAD021_001168","royalblue"
"AAD021_001170","red"
"AAD021_001171","greenyellow"
"AAD021_001172","pink"
"AAD021_001173","green"
"AAD021_001174","brown"
"AAD021_001178","orange"
"AAD021_001179","purple"
"AAD021_001181","green"
"AAD021_001182","brown"
"AAD021_001184","salmon"
"AAD021_001187","green"
"AAD021_001188","greenyellow"
"AAD021_001191","brown"
"AAD021_001192","royalblue"
"AAD021_001193","salmon"
"AAD021_001194","brown"
"AAD021_001195","brown"
"AAD021_001199","darkorange"
"AAD021_001202","pink"
"AAD021_001208","black"
"AAD021_001209","lightcyan"
"AAD021_001210","plum1"
"AAD021_001212","royalblue"
"AAD021_001213","brown"
"AAD021_001214","greenyellow"
"AAD021_001216","darkgreen"
"AAD021_001217","red"
"AAD021_001218","darkolivegreen"
"AAD021_001219","brown"
"AAD021_001223","greenyellow"
"AAD021_001225","yellow"
"AAD021_001226","yellow"
"AAD021_001227","turquoise"
"AAD021_001228","black"
"AAD021_001230","pink"
"AAD021_001232","saddlebrown"
"AAD021_001235","magenta"
"AAD021_001239","lightgreen"
"AAD021_001240","turquoise"
"AAD021_001241","blue"
"AAD021_001246","magenta"
"AAD021_001248","orange"
"AAD021_001249","brown"
"AAD021_001252","blue"
"AAD021_001254","black"
"AAD021_001256","darkorange"
"AAD021_001257","darkorange"
"AAD021_001258","yellow"
"AAD021_001259","red"
"AAD021_001260","sienna3"
"AAD021_001263","turquoise"
"AAD021_001264","yellow"
"AAD021_001266","purple"
"AAD021_001269","yellow"
"AAD021_001270","green"
"AAD021_001271","darkorange"
"AAD021_001273","pink"
"AAD021_001276","brown"
"AAD021_001277","purple"
"AAD021_001278","turquoise"
"AAD021_001280","greenyellow"
"AAD021_001282","lightsteelblue1"
"AAD021_001283","red"
"AAD021_001284","purple"
"AAD021_001286","brown"
"AAD021_001287","greenyellow"
"AAD021_001289","violet"
"AAD021_001293","yellow"
"AAD021_001294","pink"
"AAD021_001296","brown"
"AAD021_001298","grey"
"AAD021_001299","yellowgreen"
"AAD021_001300","midnightblue"
"AAD021_001303","cyan"
"AAD021_001304","brown"
"AAD021_001305","darkgreen"
"AAD021_001306","violet"
"AAD021_001308","yellow"
"AAD021_001309","yellow"
"AAD021_001310","lightcyan"
"AAD021_001311","yellow"
"AAD021_001312","purple"
"AAD021_001313","darkturquoise"
"AAD021_001314","purple"
"AAD021_001317","brown"
"AAD021_001318","brown"
"AAD021_001320","midnightblue"
"AAD021_001321","turquoise"
"AAD021_001322","green"
"AAD021_001325","yellow"
"AAD021_001328","red"
"AAD021_001329","red"
"AAD021_001330","magenta"
"AAD021_001333","black"
"AAD021_001334","turquoise"
"AAD021_001335","yellow"
"AAD021_001336","lightgreen"
"AAD021_001337","grey60"
"AAD021_001341","turquoise"
"AAD021_001342","brown"
"AAD021_001346","grey"
"AAD021_001356","darkgrey"
"AAD021_001357","skyblue3"
"AAD021_001359","green"
"AAD021_001360","turquoise"
"AAD021_001361","purple"
"AAD021_001364","magenta"
"AAD021_001368","magenta"
"AAD021_001371","darkgrey"
"AAD021_001373","brown"
"AAD021_001375","blue"
"AAD021_001379","greenyellow"
"AAD021_001380","darkgrey"
"AAD021_001382","lightyellow"
"AAD021_001383","brown"
"AAD021_001386","turquoise"
"AAD021_001388","pink"
"AAD021_001390","yellow"
"AAD021_001391","magenta"
"AAD021_001392","lightyellow"
"AAD021_001393","yellow"
"AAD021_001394","darkgrey"
"AAD021_001397","black"
"AAD021_001399","darkolivegreen"
"AAD021_001400","purple"
"AAD021_001401","red"
"AAD021_001404","yellow"
"AAD021_001406","turquoise"
"AAD021_001408","brown"
"AAD021_001409","brown"
"AAD021_001410","lightcyan"
"AAD021_001412","purple"
"AAD021_001413","greenyellow"
"AAD021_001414","magenta"
"AAD021_001415","brown"
"AAD021_001419","skyblue"
"AAD021_001420","mediumpurple3"
"AAD021_001424","cyan"
"AAD021_001425","darkgreen"
"AAD021_001427","grey60"
"AAD021_001428","turquoise"
"AAD021_001429","brown"
"AAD021_001430","black"
"AAD021_001431","pink"
"AAD021_001432","pink"
"AAD021_001433","darkmagenta"
"AAD021_001434","saddlebrown"
"AAD021_001435","green"
"AAD021_001437","sienna3"
"AAD021_001439","greenyellow"
"AAD021_001441","grey60"
"AAD021_001443","violet"
"AAD021_001444","lightgreen"
"AAD021_001449","brown"
"AAD021_001456","brown"
"AAD021_001457","saddlebrown"
"AAD021_001459","sienna3"
"AAD021_001460","midnightblue"
"AAD021_001461","turquoise"
"AAD021_001463","purple"
"AAD021_001464","royalblue"
"AAD021_001466","red"
"AAD021_001467","turquoise"
"AAD021_001469","paleturquoise"
"AAD021_001470","brown"
"AAD021_001472","turquoise"
"AAD021_001473","darkturquoise"
"AAD021_001474","blue"
"AAD021_001476","brown"
"AAD021_001477","red"
"AAD021_001478","blue"
"AAD021_001479","purple"
"AAD021_001480","brown"
"AAD021_001481","darkorange"
"AAD021_001482","greenyellow"
"AAD021_001483","yellowgreen"
"AAD021_001484","brown"
"AAD021_001486","red"
"AAD021_001488","green"
"AAD021_001490","salmon"
"AAD021_001492","grey"
"AAD021_001493","darkmagenta"
"AAD021_001495","yellow"
"AAD021_001496","greenyellow"
"AAD021_001501","brown"
"AAD021_001503","skyblue"
"AAD021_001505","turquoise"
"AAD021_001507","turquoise"
"AAD021_001508","magenta"
"AAD021_001510","greenyellow"
"AAD021_001511","magenta"
"AAD021_001514","magenta"
"AAD021_001515","black"
"AAD021_001516","darkolivegreen"
"AAD021_001518","red"
"AAD021_001520","blue"
"AAD021_001522","royalblue"
"AAD021_001523","yellow"
"AAD021_001526","darkred"
"AAD021_001527","royalblue"
"AAD021_001530","darkolivegreen"
"AAD021_001531","green"
"AAD021_001533","sienna3"
"AAD021_001535","darkmagenta"
"AAD021_001537","darkgreen"
"AAD021_001540","pink"
"AAD021_001542","brown"
"AAD021_001543","orange"
"AAD021_001546","darkorange"
"AAD021_001549","steelblue"
"AAD021_001551","black"
"AAD021_001553","darkorange"
"AAD021_001554","brown"
"AAD021_001559","black"
"AAD021_001560","greenyellow"
"AAD021_001561","black"
"AAD021_001562","greenyellow"
"AAD021_001565","blue"
"AAD021_001566","steelblue"
"AAD021_001568","skyblue3"
"AAD021_001569","brown"
"AAD021_001573","darkgreen"
"AAD021_001575","grey60"
"AAD021_001580","darkgreen"
"AAD021_001588","darkturquoise"
"AAD021_001589","salmon"
"AAD021_001590","greenyellow"
"AAD021_001595","tan"
"AAD021_001596","red"
"AAD021_001598","cyan"
"AAD021_001600","magenta"
"AAD021_001602","yellow"
"AAD021_001604","grey"
"AAD021_001605","red"
"AAD021_001606","grey60"
"AAD021_001608","yellow"
"AAD021_001616","turquoise"
"AAD021_001617","yellowgreen"
"AAD021_001619","darkolivegreen"
"AAD021_001621","magenta"
"AAD021_001622","purple"
"AAD021_001623","grey60"
"AAD021_001626","darkmagenta"
"AAD021_001633","lightsteelblue1"
"AAD021_001636","darkred"
"AAD021_001639","red"
"AAD021_001642","darkturquoise"
"AAD021_001644","black"
"AAD021_001646","blue"
"AAD021_001648","purple"
"AAD021_001650","darkgrey"
"AAD021_001656","darkolivegreen"
"AAD021_001657","yellow"
"AAD021_001663","black"
"AAD021_001664","turquoise"
"AAD021_001683","lightcyan"
"AAD021_001698","pink"
"AAD021_001730","lightyellow"
"AAD021_001731","blue"
"AAD021_001754","tan"
"AAD021_001768","grey60"
"AAD021_001770","magenta"
"AAD021_012694","saddlebrown"
"AAD021_012698","grey"
"AAD021_012704","saddlebrown"
